,sourceIP,destIP,numOfRequest,time,acceptanceRate,is_attack,is_attack_supervised,likelihood
277,172.16.1.196,172.16.1.52,382.0,2021-02-10 19:20:00,100.0,1,0.9999999999982285,15.850622406639003
278,172.16.1.52,172.16.1.196,382.0,2021-02-10 19:20:00,100.0,1,0.9999999999982285,15.850622406639003
258,172.16.1.52,172.16.1.196,378.0,2021-02-10 19:12:30,100.0,1,0.999999999998517,15.684647302904564
257,172.16.1.196,172.16.1.52,378.0,2021-02-10 19:12:30,100.0,1,0.999999999998517,15.684647302904564
351,172.16.1.52,73.180.143.70,377.0,2021-02-10 19:43:08,100.0,1,0.9999999999985814,15.643153526970954
352,73.180.143.70,172.16.1.52,377.0,2021-02-10 19:43:08,100.0,1,0.9999999999985814,15.643153526970954
200,172.16.1.52,172.16.1.196,375.0,2021-02-10 18:54:00,100.0,1,0.9999999999987021,15.560165975103734
199,172.16.1.196,172.16.1.52,375.0,2021-02-10 18:54:00,100.0,1,0.9999999999987021,15.560165975103734
336,172.16.1.52,172.16.1.196,372.0,2021-02-10 19:40:45,100.0,1,0.999999999998864,15.435684647302905
335,172.16.1.196,172.16.1.52,372.0,2021-02-10 19:40:45,100.0,1,0.999999999998864,15.435684647302905
147,172.16.1.52,50.245.225.205,370.0,2021-02-10 18:14:36,100.0,1,0.9999999999989606,15.352697095435685
148,50.245.225.205,172.16.1.52,370.0,2021-02-10 18:14:36,100.0,1,0.9999999999989606,15.352697095435685
308,50.230.35.38,172.16.1.96,366.0,2021-02-10 19:35:21,100.0,1,0.9999999999991298,15.186721991701244
307,172.16.1.96,50.230.35.38,364.0,2021-02-10 19:35:21,100.0,1,0.999999999999204,15.103734439834025
165,172.16.1.52,50.245.225.205,363.0,2021-02-10 18:17:48,100.0,1,0.9999999999992384,15.062240663900415
166,50.245.225.205,172.16.1.52,363.0,2021-02-10 18:17:48,100.0,1,0.9999999999992384,15.062240663900415
168,50.245.225.205,172.16.1.52,362.0,2021-02-10 18:18:09,100.0,1,0.9999999999992717,15.020746887966805
167,172.16.1.52,50.245.225.205,362.0,2021-02-10 18:18:09,100.0,1,0.9999999999992717,15.020746887966805
155,172.16.1.52,50.245.225.205,360.0,2021-02-10 18:16:08,100.0,1,0.9999999999993334,14.937759336099585
156,50.245.225.205,172.16.1.52,360.0,2021-02-10 18:16:08,100.0,1,0.9999999999993334,14.937759336099585
160,50.245.225.205,172.16.1.52,354.0,2021-02-10 18:16:48,100.0,1,0.9999999999994895,14.688796680497926
159,172.16.1.52,50.245.225.205,354.0,2021-02-10 18:16:48,100.0,1,0.9999999999994895,14.688796680497926
223,10.3.252.33,172.16.1.245,347.0,2021-02-10 19:02:23,100.0,1,0.9999999999996261,14.398340248962654
179,172.16.1.52,50.245.225.205,343.0,2021-02-10 18:19:20,100.0,1,0.9999999999996869,14.232365145228215
180,50.245.225.205,172.16.1.52,343.0,2021-02-10 18:19:20,100.0,1,0.9999999999996869,14.232365145228215
216,172.16.1.52,172.16.1.196,343.0,2021-02-10 19:01:09,100.0,1,0.9999999999996869,14.232365145228215
215,172.16.1.196,172.16.1.52,342.0,2021-02-10 19:01:09,100.0,1,0.9999999999997005,14.190871369294605
342,172.16.1.52,172.16.1.196,336.0,2021-02-10 19:41:45,100.0,1,0.9999999999997706,13.941908713692946
341,172.16.1.196,172.16.1.52,336.0,2021-02-10 19:41:45,100.0,1,0.9999999999997706,13.941908713692946
318,50.230.35.38,172.16.1.52,334.0,2021-02-10 19:37:08,100.0,1,0.9999999999997902,13.858921161825727
317,172.16.1.52,50.230.35.38,334.0,2021-02-10 19:37:08,100.0,1,0.9999999999997902,13.858921161825727
152,50.245.225.205,172.16.1.52,330.0,2021-02-10 18:15:00,100.0,1,0.9999999999998244,13.692946058091287
151,172.16.1.52,50.245.225.205,330.0,2021-02-10 18:15:00,100.0,1,0.9999999999998244,13.692946058091287
313,172.16.1.96,50.230.35.38,328.0,2021-02-10 19:36:05,100.0,1,0.9999999999998392,13.609958506224066
314,50.230.35.38,172.16.1.96,328.0,2021-02-10 19:36:05,100.0,1,0.9999999999998392,13.609958506224066
309,172.16.1.96,50.230.35.38,328.0,2021-02-10 19:35:37,100.0,1,0.9999999999998392,13.609958506224066
310,50.230.35.38,172.16.1.96,328.0,2021-02-10 19:35:37,100.0,1,0.9999999999998392,13.609958506224066
224,172.16.1.245,10.3.252.33,326.0,2021-02-10 19:02:23,100.0,1,0.9999999999998528,13.526970954356846
146,50.245.225.205,172.16.1.52,318.0,2021-02-10 18:14:20,100.0,1,0.9999999999939537,13.195020746887968
145,172.16.1.52,50.245.225.205,318.0,2021-02-10 18:14:20,100.0,1,0.9999999999939537,13.195020746887968
349,172.16.1.52,73.180.143.70,315.0,2021-02-10 19:43:00,100.0,1,0.9999999987087269,13.070539419087138
350,73.180.143.70,172.16.1.52,315.0,2021-02-10 19:43:00,100.0,1,0.9999999987087269,13.070539419087138
183,172.16.1.52,50.245.225.205,310.0,2021-02-10 18:19:40,100.0,1,0.9999898624399808,12.863070539419086
184,50.245.225.205,172.16.1.52,310.0,2021-02-10 18:19:40,100.0,1,0.9999898624399808,12.863070539419086
343,172.16.1.196,172.16.1.52,307.0,2021-02-10 19:41:48,100.0,1,0.9978023810613477,12.738589211618256
344,172.16.1.52,172.16.1.196,307.0,2021-02-10 19:41:48,100.0,1,0.9978023810613477,12.738589211618256
